iter	Passed	Remaining
4827	11089	4731
4828	11092	4729
4829	11095	4727
4830	11116	4733
4831	11120	4731
4832	11123	4729
4833	11126	4727
4834	11128	4725
4835	11132	4723
4836	11135	4721
4837	11138	4719
4838	11141	4717
4839	11143	4715
4840	11147	4713
4841	11152	4712
4842	11155	4710
4843	11158	4708
4844	11161	4706
4845	11166	4705
4846	11171	4704
4847	11175	4702
4848	11179	4701
4849	11182	4698
4850	11184	4696
4851	11186	4693
4852	11188	4691
4853	11191	4689
4854	11194	4687
4855	11197	4685
4856	11199	4683
4857	11202	4681
4858	11204	4678
4859	11207	4676
4860	11210	4674
4861	11213	4672
4862	11215	4670
4863	11217	4667
4864	11219	4665
4865	11223	4663
4866	11226	4661
4867	11228	4659
4868	11230	4656
4869	11232	4654
4870	11234	4652
4871	11237	4649
4872	11241	4648
4873	11243	4645
4874	11245	4643
4875	11247	4641
4876	11249	4638
4877	11251	4636
4878	11257	4635
4879	11259	4633
4880	11261	4630
4881	11264	4628
4882	11271	4628
4883	11273	4625
4884	11275	4623
4885	11277	4621
4886	11279	4618
4887	11282	4616
4888	11286	4614
4889	11291	4613
4890	11293	4611
4891	11295	4608
4892	11298	4606
4893	11300	4604
4894	11303	4602
4895	11304	4599
4896	11308	4597
4897	11310	4595
4898	11313	4593
4899	11317	4591
4900	11320	4589
4901	11322	4587
4902	11324	4584
4903	11326	4582
4904	11328	4580
4905	11332	4578
4906	11335	4576
4907	11337	4573
4908	11339	4571
4909	11341	4569
4910	11344	4566
4911	11347	4564
4912	11350	4562
4913	11352	4560
4914	11354	4558
4915	11357	4555
4916	11360	4554
4917	11364	4552
4918	11366	4549
4919	11369	4547
4920	11371	4545
4921	11376	4544
4922	11378	4541
4923	11380	4539
4924	11382	4536
4925	11384	4534
4926	11388	4532
4927	11391	4530
4928	11394	4528
4929	11397	4526
4930	11400	4524
4931	11402	4522
4932	11408	4521
4933	11411	4519
4934	11414	4517
4935	11417	4515
4936	11421	4513
4937	11428	4512
4938	11431	4510
4939	11433	4508
4940	11442	4508
4941	11444	4506
4942	11446	4504
4943	11450	4502
4944	11456	4501
4945	11458	4499
4946	11462	4497
4947	11466	4495
4948	11470	4493
4949	11473	4491
4950	11475	4489
4951	11478	4487
4952	11481	4485
4953	11484	4483
4954	11488	4481
4955	11490	4479
4956	11492	4476
4957	11496	4475
4958	11499	4473
4959	11502	4471
4960	11504	4468
4961	11507	4466
4962	11508	4463
4963	11511	4461
4964	11514	4459
4965	11517	4457
4966	11519	4455
4967	11521	4452
4968	11523	4450
4969	11526	4448
4970	11529	4446
4971	11531	4443
4972	11533	4441
4973	11535	4438
4974	11538	4436
4975	11540	4434
4976	11542	4431
4977	11545	4430
4978	11548	4427
4979	11550	4425
4980	11553	4423
4981	11555	4420
4982	11559	4419
4983	11561	4416
4984	11563	4414
4985	11565	4412
4986	11567	4409
4987	11571	4407
4988	11574	4405
4989	11577	4403
4990	11580	4401
4991	11582	4399
4992	11585	4397
4993	11589	4395
4994	11591	4392
4995	11593	4390
4996	11595	4388
4997	11597	4385
4998	11600	4383
4999	11603	4381
5000	11606	4379
5001	11609	4377
5002	11611	4375
5003	11615	4373
5004	11619	4371
5005	11621	4369
5006	11623	4366
5007	11625	4364
5008	11628	4361
5009	11632	4360
5010	11636	4358
5011	11638	4356
5012	11640	4353
5013	11642	4351
5014	11644	4349
5015	11647	4346
5016	11651	4345
5017	11654	4342
5018	11656	4340
5019	11658	4338
5020	11661	4336
5021	11664	4334
5022	11667	4332
5023	11670	4329
5024	11673	4327
5025	11676	4325
5026	11679	4323
5027	11683	4321
5028	11687	4320
5029	11692	4318
5030	11697	4317
5031	11700	4315
5032	11703	4313
5033	11706	4311
5034	11710	4309
5035	11713	4307
5036	11715	4305
5037	11718	4302
5038	11720	4300
5039	11723	4298
5040	11726	4296
5041	11728	4294
5042	11731	4291
5043	11733	4289
5044	11735	4287
5045	11738	4285
5046	11742	4283
5047	11745	4281
5048	11747	4278
5049	11750	4276
5050	11753	4274
5051	11757	4273
5052	11760	4270
5053	11763	4268
5054	11766	4266
5055	11769	4264
5056	11773	4262
5057	11775	4260
5058	11777	4258
5059	11780	4255
5060	11784	4254
5061	11788	4252
5062	11791	4250
5063	11794	4248
5064	11796	4245
5065	11799	4243
5066	11802	4241
5067	11805	4239
5068	11808	4237
5069	11811	4235
5070	11814	4233
5071	11819	4231
5072	11822	4229
5073	11824	4227
5074	11826	4225
5075	11832	4224
5076	11835	4221
5077	11838	4219
5078	11840	4217
5079	11844	4215
5080	11847	4213
5081	11854	4212
5082	11857	4210
5083	11863	4209
5084	11866	4207
5085	11868	4205
5086	11870	4202
5087	11874	4200
5088	11878	4199
5089	11881	4197
5090	11883	4194
5091	11885	4192
5092	11890	4190
5093	11896	4189
5094	11899	4187
5095	11902	4185
5096	11908	4184
5097	11911	4182
5098	11914	4180
5099	11917	4178
5100	11926	4178
5101	11929	4175
5102	11932	4173
5103	11936	4172
5104	11940	4170
5105	11943	4168
5106	11945	4165
5107	11948	4163
5108	11952	4162
5109	11955	4159
5110	11958	4157
5111	11960	4155
5112	11967	4154
5113	11974	4153
5114	11982	4153
5115	11985	4151
5116	11990	4149
5117	12000	4150
5118	12004	4148
5119	12029	4153
5120	12031	4151
5121	12045	4153
5122	12047	4150
5123	12050	4148
5124	12053	4146
5125	12055	4143
5126	12063	4143
5127	12066	4141
5128	12071	4139
5129	12075	4138
5130	12077	4135
5131	12084	4134
5132	12088	4133
5133	12091	4131
5134	12095	4129
5135	12098	4127
5136	12106	4126
5137	12109	4124
5138	12111	4122
5139	12114	4119
5140	12118	4118
5141	12123	4116
5142	12126	4114
5143	12128	4112
5144	12132	4110
5145	12135	4108
5146	12138	4105
5147	12140	4103
5148	12143	4101
5149	12146	4098
5150	12150	4097
5151	12153	4095
5152	12156	4092
5153	12158	4090
5154	12162	4088
5155	12167	4087
5156	12170	4085
5157	12172	4082
5158	12174	4080
5159	12177	4077
5160	12180	4075
5161	12184	4074
5162	12187	4071
5163	12196	4071
5164	12199	4069
5165	12202	4067
5166	12204	4065
5167	12207	4062
5168	12210	4060
5169	12212	4058
5170	12214	4055
5171	12217	4053
5172	12219	4051
5173	12222	4048
5174	12226	4047
5175	12229	4045
5176	12233	4043
5177	12237	4041
5178	12243	4040
5179	12247	4038
5180	12249	4035
5181	12253	4033
5182	12256	4031
5183	12259	4029
5184	12262	4027
5185	12268	4026
5186	12273	4024
5187	12275	4022
5188	12280	4020
5189	12284	4018
5190	12289	4017
5191	12292	4015
5192	12295	4013
5193	12299	4011
5194	12305	4010
5195	12308	4008
5196	12311	4005
5197	12314	4003
5198	12318	4001
5199	12320	3999
5200	12322	3997
5201	12325	3994
5202	12327	3992
5203	12331	3990
5204	12335	3988
5205	12337	3986
5206	12339	3983
5207	12342	3981
5208	12346	3979
5209	12348	3977
5210	12351	3974
5211	12353	3972
5212	12355	3969
5213	12357	3967
5214	12360	3965
5215	12365	3963
5216	12367	3961
5217	12369	3958
5218	12372	3956
5219	12376	3954
5220	12378	3952
5221	12380	3949
5222	12382	3947
5223	12384	3944
5224	12386	3942
5225	12388	3939
5226	12390	3937
5227	12392	3934
5228	12394	3932
5229	12396	3929
5230	12398	3927
5231	12400	3924
5232	12404	3922
5233	12406	3920
5234	12408	3918
5235	12410	3915
5236	12412	3913
5237	12414	3910
5238	12416	3908
5239	12419	3905
5240	12421	3903
5241	12423	3901
5242	12425	3898
5243	12428	3896
5244	12430	3893
5245	12432	3891
5246	12435	3889
5247	12437	3886
5248	12439	3884
5249	12441	3881
5250	12443	3879
5251	12445	3876
5252	12447	3874
5253	12449	3871
5254	12452	3869
5255	12454	3867
5256	12456	3864
5257	12458	3862
5258	12459	3859
5259	12461	3856
5260	12463	3854
5261	12466	3852
5262	12468	3849
5263	12471	3847
5264	12473	3845
5265	12475	3842
5266	12477	3840
5267	12481	3838
5268	12484	3835
5269	12486	3833
5270	12488	3831
5271	12490	3828
5272	12492	3826
5273	12494	3823
5274	12497	3821
5275	12499	3819
5276	12501	3816
5277	12503	3814
5278	12505	3811
5279	12507	3808
5280	12508	3806
5281	12510	3803
5282	12513	3801
5283	12515	3799
5284	12517	3796
5285	12520	3794
5286	12522	3791
5287	12523	3789
5288	12527	3787
5289	12529	3785
5290	12532	3782
5291	12534	3780
5292	12536	3777
5293	12538	3775
5294	12541	3773
5295	12543	3770
5296	12547	3768
5297	12549	3766
5298	12552	3763
5299	12554	3761
5300	12555	3758
5301	12558	3756
5302	12561	3754
5303	12564	3752
5304	12566	3749
5305	12568	3747
5306	12571	3745
5307	12573	3742
5308	12577	3740
5309	12579	3738
5310	12582	3736
5311	12584	3733
5312	12585	3730
5313	12589	3729
5314	12592	3726
5315	12594	3724
5316	12596	3721
5317	12599	3719
5318	12602	3717
5319	12606	3715
5320	12608	3713
5321	12611	3710
5322	12613	3708
5323	12620	3707
5324	12625	3705
5325	12627	3703
5326	12629	3700
5327	12634	3699
5328	12637	3697
5329	12640	3695
5330	12643	3692
5331	12646	3690
5332	12651	3688
5333	12656	3687
5334	12659	3685
5335	12661	3682
5336	12665	3680
5337	12671	3679
5338	12674	3677
5339	12677	3674
5340	12687	3675
5341	12691	3672
5342	12694	3670
5343	12699	3669
5344	12702	3667
5345	12705	3664
5346	12707	3662
5347	12711	3660
5348	12717	3658
5349	12719	3656
5350	12723	3654
5351	12726	3652
5352	12730	3650
5353	12734	3648
5354	12736	3646
5355	12738	3643
5356	12741	3641
5357	12747	3640
5358	12750	3637
5359	12753	3635
5360	12757	3633
5361	12760	3631
5362	12763	3629
5363	12765	3627
5364	12767	3624
5365	12769	3621
5366	12777	3621
5367	12781	3619
5368	12783	3616
5369	12785	3614
5370	12788	3612
5371	12794	3610
5372	12796	3608
5373	12798	3605
5374	12802	3603
5375	12806	3601
5376	12809	3599
5377	12811	3597
5378	12814	3594
5379	12816	3592
5380	12820	3590
5381	12824	3588
5382	12826	3586
5383	12828	3583
5384	12831	3581
5385	12835	3579
5386	12838	3577
5387	12840	3574
5388	12842	3572
5389	12844	3569
5390	12850	3568
5391	12853	3566
5392	12855	3563
5393	12856	3561
5394	12858	3558
5395	12861	3556
5396	12863	3553
5397	12867	3551
5398	12869	3549
5399	12872	3547
5400	12874	3544
5401	12879	3542
5402	12882	3540
5403	12884	3538
5404	12886	3535
5405	12889	3533
5406	12891	3531
5407	12896	3529
5408	12898	3526
5409	12900	3524
5410	12902	3521
5411	12905	3519
5412	12918	3520
5413	12920	3517
5414	12923	3515
5415	12927	3513
5416	12931	3511
5417	12933	3509
5418	12936	3506
5419	12939	3504
5420	12941	3502
5421	12943	3499
5422	12946	3497
5423	12948	3494
5424	12950	3492
5425	12952	3490
5426	12955	3487
5427	12958	3485
5428	12960	3483
5429	12962	3480
5430	12964	3478
5431	12967	3475
5432	12970	3473
5433	12973	3471
5434	12975	3468
5435	12977	3466
5436	12980	3464
5437	12983	3461
5438	12988	3460
5439	12991	3458
5440	12993	3455
5441	12996	3453
5442	12998	3450
5443	13002	3448
5444	13005	3446
5445	13007	3444
5446	13010	3441
5447	13013	3439
5448	13018	3438
5449	13021	3435
5450	13023	3433
5451	13026	3430
5452	13030	3429
5453	13033	3426
5454	13036	3424
5455	13038	3422
5456	13040	3419
5457	13042	3417
5458	13045	3414
5459	13048	3412
5460	13050	3410
5461	13052	3407
5462	13054	3405
5463	13056	3402
5464	13060	3400
5465	13063	3398
5466	13065	3395
5467	13067	3393
5468	13069	3390
5469	13071	3388
5470	13073	3386
5471	13077	3384
5472	13079	3381
5473	13081	3379
5474	13083	3376
5475	13084	3373
5476	13086	3371
5477	13089	3369
5478	13092	3366
5479	13094	3364
5480	13096	3361
5481	13098	3359
5482	13100	3357
5483	13102	3354
5484	13105	3352
5485	13107	3349
5486	13109	3347
5487	13111	3344
5488	13113	3342
5489	13115	3339
5490	13116	3337
5491	13120	3335
5492	13122	3332
5493	13124	3330
5494	13127	3327
5495	13129	3325
5496	13131	3322
5497	13132	3320
5498	13136	3318
5499	13138	3315
5500	13140	3313
5501	13142	3310
5502	13144	3308
5503	13146	3305
5504	13147	3303
5505	13149	3300
5506	13151	3298
5507	13153	3295
5508	13155	3293
5509	13157	3290
5510	13159	3287
5511	13161	3285
5512	13163	3283
5513	13165	3280
5514	13168	3278
5515	13169	3275
5516	13171	3273
5517	13173	3270
5518	13175	3268
5519	13177	3265
5520	13179	3263
5521	13181	3260
5522	13183	3258
5523	13185	3255
5524	13187	3253
5525	13188	3250
5526	13190	3248
5527	13192	3245
5528	13194	3243
5529	13197	3240
5530	13199	3238
5531	13201	3235
5532	13202	3233
5533	13204	3230
5534	13206	3228
5535	13208	3225
5536	13210	3223
5537	13212	3220
5538	13214	3218
5539	13216	3215
5540	13218	3213
5541	13220	3210
5542	13222	3208
5543	13224	3205
5544	13225	3203
5545	13227	3200
5546	13229	3198
5547	13231	3195
5548	13233	3193
5549	13235	3190
5550	13237	3188
5551	13239	3185
5552	13241	3183
5553	13243	3180
5554	13246	3178
5555	13248	3176
5556	13250	3173
5557	13252	3171
5558	13254	3168
5559	13256	3166
5560	13258	3163
5561	13260	3161
5562	13262	3158
5563	13263	3156
5564	13266	3153
5565	13268	3151
5566	13270	3148
5567	13272	3146
5568	13274	3143
5569	13276	3141
5570	13277	3138
5571	13279	3136
5572	13281	3133
5573	13283	3131
5574	13285	3128
5575	13286	3126
5576	13288	3123
5577	13290	3121
5578	13292	3118
5579	13294	3116
5580	13297	3114
5581	13298	3111
5582	13300	3108
5583	13302	3106
5584	13304	3104
5585	13306	3101
5586	13308	3099
5587	13310	3096
5588	13312	3094
5589	13314	3091
5590	13316	3089
5591	13319	3086
5592	13322	3084
5593	13324	3082
5594	13327	3079
5595	13329	3077
5596	13332	3075
5597	13335	3073
5598	13338	3070
5599	13340	3068
5600	13344	3066
5601	13348	3064
5602	13351	3062
5603	13353	3059
5604	13356	3057
5605	13359	3054
5606	13361	3052
5607	13363	3050
5608	13365	3047
5609	13368	3045
5610	13370	3042
5611	13374	3040
5612	13377	3038
5613	13379	3036
5614	13381	3033
5615	13383	3031
5616	13386	3028
5617	13387	3026
5618	13389	3023
5619	13391	3021
5620	13393	3018
5621	13395	3016
5622	13398	3014
5623	13400	3011
5624	13402	3009
5625	13404	3006
5626	13406	3004
5627	13409	3002
5628	13411	2999
5629	13413	2997
5630	13415	2994
5631	13417	2992
5632	13419	2989
5633	13421	2987
5634	13423	2984
5635	13424	2982
5636	13426	2979
5637	13428	2977
5638	13430	2974
5639	13432	2972
5640	13434	2969
5641	13436	2967
5642	13438	2964
5643	13441	2962
5644	13443	2960
5645	13445	2957
5646	13447	2955
5647	13449	2952
5648	13451	2950
5649	13453	2947
5650	13455	2945
5651	13457	2942
5652	13459	2940
5653	13462	2938
5654	13464	2935
5655	13466	2933
5656	13468	2930
5657	13470	2928
5658	13472	2925
5659	13474	2923
5660	13478	2921
5661	13480	2918
5662	13482	2916
5663	13484	2913
5664	13486	2911
5665	13489	2909
5666	13492	2907
5667	13494	2904
5668	13496	2902
5669	13498	2899
5670	13501	2897
5671	13504	2895
5672	13508	2893
5673	13510	2890
5674	13512	2888
5675	13514	2885
5676	13517	2883
5677	13520	2881
5678	13522	2878
5679	13525	2876
5680	13528	2874
5681	13531	2871
5682	13534	2869
5683	13544	2868
5684	13546	2866
5685	13550	2864
5686	13555	2862
5687	13559	2860
5688	13562	2858
5689	13566	2856
5690	13572	2854
5691	13574	2852
5692	13576	2849
5693	13580	2847
5694	13585	2846
5695	13588	2843
5696	13590	2841
5697	13593	2839
5698	13599	2837
5699	13602	2834
5700	13604	2832
5701	13607	2830
5702	13609	2827
5703	13612	2825
5704	13615	2823
5705	13618	2821
5706	13621	2818
5707	13624	2816
5708	13628	2814
5709	13630	2812
5710	13632	2809
5711	13634	2807
5712	13636	2804
5713	13638	2802
5714	13642	2800
5715	13645	2797
5716	13646	2795
5717	13649	2792
5718	13651	2790
5719	13655	2788
5720	13657	2785
5721	13660	2783
5722	13662	2781
5723	13664	2778
5724	13667	2776
5725	13670	2774
5726	13673	2771
5727	13675	2769
5728	13677	2767
5729	13681	2764
5730	13684	2762
5731	13686	2760
5732	13689	2757
5733	13691	2755
5734	13693	2752
5735	13695	2750
5736	13698	2748
5737	13700	2745
5738	13701	2743
5739	13703	2740
5740	13705	2738
5741	13710	2736
5742	13712	2733
5743	13714	2731
5744	13716	2729
5745	13718	2726
5746	13720	2724
5747	13725	2722
5748	13728	2719
5749	13730	2717
5750	13732	2715
5751	13734	2712
5752	13736	2710
5753	13738	2707
5754	13742	2705
5755	13744	2702
5756	13745	2700
5757	13747	2697
5758	13749	2695
5759	13752	2693
5760	13754	2690
5761	13756	2688
5762	13758	2685
5763	13760	2683
5764	13762	2680
5765	13765	2678
5766	13767	2676
5767	13769	2673
5768	13772	2671
5769	13774	2669
5770	13781	2667
5771	13785	2665
5772	13788	2663
5773	13791	2660
5774	13794	2658
5775	13797	2656
5776	13799	2653
5777	13802	2651
5778	13806	2649
5779	13808	2647
5780	13811	2644
5781	13813	2642
5782	13815	2639
5783	13817	2637
5784	13819	2634
5785	13822	2632
5786	13824	2630
5787	13827	2627
5788	13829	2625
5789	13830	2622
5790	13833	2620
5791	13835	2618
5792	13843	2616
5793	13846	2614
5794	13849	2612
5795	13852	2609
5796	13854	2607
5797	13858	2605
5798	13860	2602
5799	13862	2600
5800	13864	2598
5801	13866	2595
5802	13869	2593
5803	13871	2590
5804	13874	2588
5805	13876	2586
5806	13878	2583
5807	13880	2581
5808	13882	2578
5809	13884	2576
5810	13886	2573
5811	13888	2571
5812	13890	2568
5813	13892	2566
5814	13895	2564
5815	13898	2561
5816	13900	2559
5817	13902	2556
5818	13904	2554
5819	13913	2553
5820	13918	2551
5821	13920	2548
5822	13922	2546
5823	13925	2544
5824	13929	2541
5825	13931	2539
5826	13933	2537
5827	13935	2534
5828	13937	2532
5829	13940	2529
5830	13943	2527
5831	13945	2525
5832	13947	2522
5833	13949	2520
5834	13952	2517
5835	13954	2515
5836	13956	2512
5837	13959	2510
5838	13962	2508
5839	13964	2506
5840	13967	2503
5841	13970	2501
5842	13973	2499
5843	13975	2496
5844	13978	2494
5845	13979	2491
5846	13981	2489
5847	13984	2486
5848	13986	2484
5849	13990	2482
5850	13991	2479
5851	13994	2477
5852	13996	2474
5853	13998	2472
5854	14003	2470
5855	14006	2468
5856	14008	2465
5857	14010	2463
5858	14012	2461
5859	14015	2458
5860	14020	2456
5861	14022	2454
5862	14024	2451
5863	14027	2449
5864	14030	2447
5865	14034	2445
5866	14036	2442
5867	14038	2440
5868	14041	2437
5869	14044	2435
5870	14050	2433
5871	14052	2431
5872	14057	2429
5873	14060	2427
5874	14065	2425
5875	14067	2422
5876	14069	2420
5877	14071	2417
5878	14074	2415
5879	14080	2413
5880	14082	2411
5881	14084	2408
5882	14087	2406
5883	14094	2404
5884	14097	2402
5885	14100	2400
5886	14107	2398
5887	14110	2396
5888	14112	2394
5889	14115	2391
5890	14124	2390
5891	14127	2388
5892	14130	2385
5893	14134	2383
5894	14137	2381
5895	14141	2379
5896	14144	2377
5897	14148	2374
5898	14152	2372
5899	14156	2370
5900	14161	2368
5901	14164	2366
5902	14171	2364
5903	14174	2362
5904	14176	2360
5905	14181	2357
5906	14185	2355
5907	14187	2353
5908	14190	2351
5909	14193	2348
5910	14196	2346
5911	14198	2344
5912	14201	2341
5913	14203	2339
5914	14206	2336
5915	14211	2334
5916	14214	2332
5917	14216	2330
5918	14219	2327
5919	14226	2326
5920	14231	2324
5921	14234	2321
5922	14240	2320
5923	14243	2317
5924	14246	2315
5925	14249	2313
5926	14256	2311
5927	14260	2309
5928	14263	2307
5929	14267	2304
5930	14273	2303
5931	14276	2300
5932	14279	2298
5933	14282	2296
5934	14286	2294
5935	14290	2291
5936	14292	2289
5937	14296	2287
5938	14302	2285
5939	14305	2283
5940	14307	2280
5941	14310	2278
5942	14314	2276
5943	14317	2273
5944	14319	2271
5945	14321	2268
5946	14323	2266
5947	14326	2264
5948	14333	2262
5949	14336	2260
5950	14338	2257
5951	14342	2255
5952	14346	2253
5953	14349	2250
5954	14352	2248
5955	14355	2246
5956	14361	2244
5957	14365	2242
5958	14367	2239
5959	14370	2237
5960	14375	2235
5961	14380	2233
5962	14383	2231
5963	14387	2229
5964	14393	2227
5965	14395	2224
5966	14398	2222
5967	14401	2220
5968	14405	2217
5969	14408	2215
5970	14411	2213
5971	14413	2210
5972	14417	2208
5973	14421	2206
5974	14423	2204
5975	14426	2201
5976	14430	2199
5977	14434	2197
5978	14438	2195
5979	14440	2192
5980	14442	2190
5981	14445	2187
5982	14450	2185
5983	14453	2183
5984	14455	2181
5985	14458	2178
5986	14463	2176
5987	14466	2174
5988	14470	2172
5989	14472	2169
5990	14476	2167
5991	14479	2165
5992	14482	2162
5993	14484	2160
5994	14486	2157
5995	14488	2155
5996	14491	2153
5997	14494	2150
5998	14497	2148
5999	14499	2145
6000	14502	2143
6001	14504	2141
6002	14507	2138
6003	14511	2136
6004	14513	2134
6005	14515	2131
6006	14517	2129
6007	14519	2126
6008	14522	2124
6009	14526	2122
6010	14528	2119
6011	14531	2117
6012	14535	2115
6013	14539	2113
6014	14542	2110
6015	14545	2108
6016	14547	2105
6017	14549	2103
6018	14552	2100
6019	14556	2098
6020	14558	2096
6021	14561	2093
6022	14563	2091
6023	14564	2088
6024	14567	2086
6025	14570	2084
6026	14572	2081
6027	14575	2079
6028	14577	2077
6029	14580	2074
6030	14583	2072
6031	14586	2069
6032	14588	2067
6033	14590	2065
6034	14592	2062
6035	14594	2060
6036	14597	2057
6037	14601	2055
6038	14603	2053
6039	14605	2050
6040	14607	2048
6041	14609	2045
6042	14612	2043
6043	14618	2041
6044	14621	2038
6045	14623	2036
6046	14625	2034
6047	14628	2031
6048	14631	2029
6049	14634	2027
6050	14636	2024
6051	14638	2022
6052	14641	2019
6053	14646	2017
6054	14649	2015
6055	14651	2012
6056	14653	2010
6057	14656	2008
6058	14659	2005
6059	14662	2003
6060	14665	2001
6061	14667	1998
6062	14670	1996
6063	14672	1993
6064	14676	1991
6065	14679	1989
6066	14682	1986
6067	14685	1984
6068	14687	1982
6069	14690	1979
6070	14693	1977
6071	14695	1974
6072	14698	1972
6073	14700	1970
6074	14702	1967
6075	14705	1965
6076	14709	1962
6077	14711	1960
6078	14713	1958
6079	14715	1955
6080	14718	1953
6081	14721	1950
6082	14725	1948
6083	14728	1946
6084	14730	1943
6085	14732	1941
6086	14734	1938
6087	14737	1936
6088	14740	1934
6089	14742	1931
6090	14745	1929
6091	14747	1927
6092	14751	1924
6093	14754	1922
6094	14757	1919
6095	14759	1917
6096	14761	1915
6097	14763	1912
6098	14766	1910
6099	14769	1907
6100	14771	1905
6101	14774	1903
6102	14776	1900
6103	14778	1898
6104	14781	1895
6105	14785	1893
6106	14787	1891
6107	14790	1888
6108	14793	1886
6109	14795	1883
6110	14799	1881
6111	14802	1879
6112	14804	1876
6113	14807	1874
6114	14809	1872
6115	14815	1870
6116	14817	1867
6117	14820	1865
6118	14822	1862
6119	14866	1865
6120	14872	1863
6121	14882	1862
6122	14886	1859
6123	14889	1857
6124	14899	1856
6125	14903	1853
6126	14919	1853
6127	14924	1850
6128	14929	1848
6129	14931	1846
6130	14934	1843
6131	14937	1841
6132	14941	1839
6133	14944	1836
6134	14946	1834
6135	14949	1832
6136	14952	1829
6137	14958	1827
6138	14960	1825
6139	14962	1822
6140	14965	1820
6141	14970	1818
6142	14974	1816
6143	14977	1813
6144	14980	1811
6145	14983	1808
6146	14987	1806
6147	14990	1804
6148	14993	1801
6149	14996	1799
6150	15002	1797
6151	15005	1795
6152	15008	1792
6153	15012	1790
6154	15017	1788
6155	15019	1785
6156	15022	1783
6157	15024	1781
6158	15028	1778
6159	15032	1776
6160	15035	1774
6161	15039	1771
6162	15046	1770
6163	15048	1767
6164	15051	1765
6165	15053	1762
6166	15055	1760
6167	15058	1757
6168	15061	1755
6169	15063	1752
6170	15065	1750
6171	15067	1747
6172	15070	1745
6173	15073	1743
6174	15076	1740
6175	15079	1738
6176	15082	1736
6177	15084	1733
6178	15086	1731
6179	15091	1728
6180	15094	1726
6181	15097	1724
6182	15099	1721
6183	15101	1719
6184	15104	1716
6185	15107	1714
6186	15109	1711
6187	15111	1709
6188	15113	1706
6189	15115	1704
6190	15117	1701
6191	15119	1699
6192	15121	1697
6193	15124	1694
6194	15126	1692
6195	15128	1689
6196	15130	1687
6197	15133	1684
6198	15136	1682
6199	15139	1679
6200	15141	1677
6201	15143	1674
6202	15144	1672
6203	15146	1669
6204	15149	1667
6205	15153	1665
6206	15155	1662
6207	15157	1660
6208	15158	1657
6209	15160	1655
6210	15163	1652
6211	15165	1650
6212	15169	1648
6213	15171	1645
6214	15174	1643
6215	15176	1640
6216	15179	1638
6217	15182	1635
6218	15185	1633
6219	15187	1631
6220	15190	1628
6221	15192	1626
6222	15195	1623
6223	15197	1621
6224	15200	1618
6225	15202	1616
6226	15204	1613
6227	15206	1611
6228	15208	1608
6229	15211	1606
6230	15213	1604
6231	15216	1601
6232	15218	1599
6233	15220	1596
6234	15222	1594
6235	15225	1591
6236	15226	1589
6237	15229	1586
6238	15231	1584
6239	15232	1581
6240	15234	1579
6241	15236	1576
6242	15238	1574
6243	15240	1571
6244	15242	1569
6245	15244	1566
6246	15246	1564
6247	15248	1561
6248	15250	1559
6249	15252	1556
6250	15253	1554
6251	15255	1551
6252	15257	1549
6253	15259	1546
6254	15261	1544
6255	15263	1541
6256	15265	1539
6257	15267	1537
6258	15269	1534
6259	15271	1532
6260	15273	1529
6261	15275	1527
6262	15277	1524
6263	15279	1522
6264	15281	1519
6265	15282	1517
6266	15284	1514
6267	15286	1512
6268	15288	1509
6269	15290	1507
6270	15292	1504
6271	15294	1502
6272	15296	1499
6273	15297	1497
6274	15299	1494
6275	15301	1492
6276	15303	1489
6277	15305	1487
6278	15307	1484
6279	15308	1482
6280	15311	1479
6281	15313	1477
6282	15314	1474
6283	15317	1472
6284	15319	1469
6285	15321	1467
6286	15323	1464
6287	15325	1462
6288	15326	1459
6289	15328	1457
6290	15330	1454
6291	15332	1452
6292	15334	1449
6293	15336	1447
6294	15338	1444
6295	15340	1442
6296	15342	1439
6297	15344	1437
6298	15346	1434
6299	15347	1432
6300	15349	1429
6301	15351	1427
6302	15353	1425
6303	15355	1422
6304	15357	1420
6305	15359	1417
6306	15361	1415
6307	15363	1412
6308	15365	1410
6309	15367	1407
6310	15370	1405
6311	15372	1402
6312	15374	1400
6313	15376	1397
6314	15377	1395
6315	15379	1392
6316	15382	1390
6317	15385	1388
6318	15387	1385
6319	15389	1383
6320	15392	1380
6321	15393	1378
6322	15396	1375
6323	15398	1373
6324	15400	1370
6325	15402	1368
6326	15404	1365
6327	15406	1363
6328	15408	1360
6329	15410	1358
6330	15412	1356
6331	15414	1353
6332	15416	1351
6333	15419	1348
6334	15421	1346
6335	15422	1343
6336	15424	1341
6337	15427	1338
6338	15429	1336
6339	15430	1333
6340	15432	1331
6341	15434	1328
6342	15436	1326
6343	15438	1323
6344	15440	1321
6345	15442	1318
6346	15444	1316
6347	15446	1314
6348	15448	1311
6349	15450	1309
6350	15452	1306
6351	15454	1304
6352	15456	1301
6353	15459	1299
6354	15461	1296
6355	15463	1294
6356	15465	1291
6357	15467	1289
6358	15469	1286
6359	15471	1284
6360	15473	1281
6361	15475	1279
6362	15477	1277
6363	15479	1274
6364	15481	1272
6365	15483	1269
6366	15485	1267
6367	15487	1264
6368	15489	1262
6369	15491	1259
6370	15493	1257
6371	15495	1254
6372	15497	1252
6373	15499	1249
6374	15500	1247
6375	15503	1244
6376	15506	1242
6377	15508	1240
6378	15510	1237
6379	15511	1235
6380	15513	1232
